gia_ban,loai_hinh,dien_tich_dat,giay_to_phap_ly,so_phong_ngu,so_phong_ve_sinh,tong_so_tang,tinh_trang_noi_that,dac_diem,chieu_ngang,duong_lon,vi_tri_dat,garage,san_vuon,hai_mat_tien,view,vi_tri_trung_tam,truong_hoc,san_bay,benh_vien,sieu_thi,giao_thong,giai_tri,dia_diem_dac_biet,phuong,gia_m2_tham_khao
17200000000.0,"Nhà ngõ, hẻm",80.0,Đã có sổ,5.0,6.0,4.0,Không rõ,Hẻm xe hơi,4.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường Đức Nhuận,179630000.0
9500000000.0,"Nhà mặt phố, mặt tiền",30.0,Đã có sổ,2.0,3.0,4.0,Nội thất đầy đủ,Thông thường,3.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường Cầu Kiệu,309610000.0
5650000000.0,"Nhà ngõ, hẻm",27.0,Đã có sổ,3.0,3.0,4.0,Nội thất cao cấp,Nhà nở hậu,3.5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Phường Cầu Kiệu,150680000.0
4600000000.0,"Nhà ngõ, hẻm",25.0,Chưa xác định,2.0,2.0,2.0,Không rõ,Thông thường,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,164630000.0
3999000000.0,"Nhà ngõ, hẻm",20.0,Đã có sổ,2.0,3.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Phú Nhuận,204550000.0
5000000000.0,"Nhà ngõ, hẻm",25.0,Chưa xác định,3.0,4.0,4.0,Không rõ,Thông thường,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Đức Nhuận,199600000.0
8900000000.0,"Nhà ngõ, hẻm",37.0,Đã có sổ,4.0,5.0,5.0,Hoàn thiện cơ bản,Hẻm xe hơi,5.0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,Phường Phú Nhuận,185140000.0
9000000000.0,"Nhà ngõ, hẻm",70.0,Đã có sổ,3.0,4.0,4.0,Nội thất đầy đủ,Hẻm xe hơi,5.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,Phường Đức Nhuận,126670000.0
8950000000.0,"Nhà ngõ, hẻm",38.0,Đã có sổ,4.0,5.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,5.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Phường Phú Nhuận,185140000.0
8800000000.0,"Nhà ngõ, hẻm",102.0,Đã có sổ,4.0,3.0,1.0,Không rõ,Thông thường,5.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Phường Cầu Kiệu,150680000.0
7800000000.0,"Nhà ngõ, hẻm",43.4,Chưa xác định,2.0,2.0,2.0,Không rõ,Hẻm xe hơi,3.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,153040000.0
9800000000.0,"Nhà ngõ, hẻm",54.0,Đã có sổ,3.0,2.0,2.0,Nội thất cao cấp,Hẻm xe hơi,4.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,Phường Đức Nhuận,190350000.0
12500000000.0,"Nhà ngõ, hẻm",90.0,Đã có sổ,3.0,4.0,4.0,Không rõ,Hẻm xe hơi,4.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Đức Nhuận,130639999.99999999
31000000000.0,"Nhà ngõ, hẻm",93.6,Đã có sổ,10.0,6.0,7.0,Nội thất cao cấp,Hẻm xe hơi,7.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Phường Phú Nhuận,153730000.0
5750000000.0,"Nhà ngõ, hẻm",30.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Hiện trạng khác,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,214060000.0
6000000000.0,"Nhà ngõ, hẻm",36.0,Đã có sổ,3.0,3.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Phú Nhuận,185140000.0
6300000000.0,"Nhà ngõ, hẻm",32.0,Đã có sổ,4.0,4.0,4.0,Nội thất cao cấp,Nhà nở hậu,3.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,164630000.0
8890000000.0,"Nhà ngõ, hẻm",42.0,Chưa xác định,4.0,3.0,3.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,Phường Cầu Kiệu,205190000.0
8100000000.0,"Nhà ngõ, hẻm",69.0,Đã có sổ,4.0,4.0,4.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Đức Nhuận,214060000.0
3950000000.0,"Nhà ngõ, hẻm",20.0,Đã có sổ,3.0,2.0,3.0,Nội thất cao cấp,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Đức Nhuận,126670000.0
3600000000.0,"Nhà ngõ, hẻm",16.0,Đã có sổ,2.0,3.0,3.0,Nội thất cao cấp,Thông thường,4.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Phường Cầu Kiệu,168750000.0
2300000000.0,"Nhà ngõ, hẻm",10.0,Đã có sổ,1.0,4.0,4.0,Không rõ,Hẻm xe hơi,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Đức Nhuận,211880000.0
7900000000.0,"Nhà ngõ, hẻm",64.8,Đã có sổ,4.0,4.0,4.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Phường Đức Nhuận,180230000.0
5900000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,3.0,4.0,3.0,Không rõ,Thông thường,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Phường Cầu Kiệu,151960000.0
11200000000.0,"Nhà ngõ, hẻm",44.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Phú Nhuận,204550000.0
5500000000.0,"Nhà ngõ, hẻm",36.0,Đã có sổ,3.0,2.0,2.0,Không rõ,Thông thường,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,179170000.0
6150000000.0,"Nhà ngõ, hẻm",27.0,Đã có sổ,4.0,3.0,3.0,Hoàn thiện cơ bản,Nhà nở hậu,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Đức Nhuận,190350000.0
11500000000.0,"Nhà ngõ, hẻm",45.0,Đã có sổ,4.0,4.0,3.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,174710000.0
11900000000.0,"Nhà ngõ, hẻm",74.0,Đã có sổ,8.0,6.0,4.0,Hoàn thiện cơ bản,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,246190000.0
6300000000.0,"Nhà ngõ, hẻm",25.0,Đã có sổ,2.0,3.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Phường Cầu Kiệu,179170000.0
7850000000.0,"Nhà ngõ, hẻm",56.0,Đã có sổ,3.0,3.0,2.0,Nội thất cao cấp,Hẻm xe hơi,4.4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,Phường Đức Nhuận,179630000.0
7900000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Phú Nhuận,178170000.0
6990000000.0,"Nhà ngõ, hẻm",50.0,Chưa xác định,4.0,4.0,4.0,Không rõ,Hẻm xe hơi,3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Phường Đức Nhuận,191280000.0
8000000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,5.0,5.0,3.0,Nội thất cao cấp,Hẻm xe hơi,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,181250000.0
6800000000.0,"Nhà ngõ, hẻm",61.5,Đã có sổ,2.0,2.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,179170000.0
7000000000.0,"Nhà ngõ, hẻm",44.0,Đã có sổ,2.0,3.0,1.0,Nội thất đầy đủ,Hẻm xe hơi,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,153040000.0
9100000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,3.0,2.0,2.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường Phú Nhuận,185140000.0
3860000000.0,"Nhà ngõ, hẻm",26.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Đất chưa chuyển thổ,4.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Phường Cầu Kiệu,181250000.0
10500000000.0,"Nhà ngõ, hẻm",58.0,Chưa xác định,5.0,4.0,4.0,Không rõ,Hẻm xe hơi,4.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường Đức Nhuận,191280000.0
7950000000.0,"Nhà ngõ, hẻm",59.2,Chưa xác định,3.0,3.0,3.0,Không rõ,Hiện trạng khác,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Phường Cầu Kiệu,150680000.0
8680000000.0,"Nhà ngõ, hẻm",36.0,Đã có sổ,6.0,5.0,5.0,Nội thất đầy đủ,Nhà dính quy hoạch / lộ giới,3.6,0,1,0,0,0,0,0,1,1,0,1,0,0,0,Phường Đức Nhuận,211880000.0
4990000000.0,"Nhà ngõ, hẻm",25.0,Đã có sổ,3.0,4.0,4.0,Không rõ,Thông thường,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Đức Nhuận,199600000.0
7300000000.0,"Nhà ngõ, hẻm",39.0,Đã có sổ,3.0,4.0,4.0,Không rõ,Hẻm xe hơi,4.3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường Đức Nhuận,209930000.0
7850000000.0,"Nhà ngõ, hẻm",65.0,Đã có sổ,3.0,3.0,2.0,Không rõ,Hẻm xe hơi,4.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Đức Nhuận,168340000.0
8000000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,5.0,4.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Đức Nhuận,168340000.0
7500000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,5.0,4.0,4.0,Nội thất đầy đủ,Hẻm xe hơi,6.1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,Phường Cầu Kiệu,196900000.0
8300000000.000001,"Nhà ngõ, hẻm",41.3,Đã có sổ,4.0,5.0,4.0,Nội thất đầy đủ,Thông thường,8.35,1,0,0,1,0,0,1,1,0,1,1,0,1,0,Phường Cầu Kiệu,233330000.0
8900000000.0,"Nhà ngõ, hẻm",50.0,Chưa xác định,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,5.0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,Phường Phú Nhuận,204550000.0
10950000000.0,"Nhà ngõ, hẻm",44.0,Đã có sổ,8.0,6.0,5.0,Nội thất cao cấp,Hẻm xe hơi,3.6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Phường Đức Nhuận,126670000.0
11200000000.0,"Nhà ngõ, hẻm",45.0,Đã có sổ,4.0,5.0,5.0,Bàn giao thô,Hẻm xe hơi,5.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,246190000.0
4650000000.0,"Nhà ngõ, hẻm",34.0,Đã có sổ,3.0,2.0,2.0,Bàn giao thô,Thông thường,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Cầu Kiệu,164630000.0
6000000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,3.0,3.0,3.0,Nội thất đầy đủ,Thông thường,4.0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,Phường Đức Nhuận,211880000.0
8350000000.0,"Nhà ngõ, hẻm",63.0,Đã có sổ,7.0,4.0,4.0,Không rõ,Hiện trạng khác,4.0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,Phường Đức Nhuận,211880000.0
13600000000.0,"Nhà ngõ, hẻm",68.0,Đã có sổ,4.0,3.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,4.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Đức Nhuận,214060000.0
13800000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,5.0,4.0,4.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Đức Nhuận,190350000.0
14200000000.0,"Nhà ngõ, hẻm",68.0,Đã có sổ,7.0,6.0,4.0,Không rõ,Thông thường,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,148750000.0
23500000000.0,"Nhà mặt phố, mặt tiền",97.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Thông thường,4.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Phường Phú Nhuận,250000000.0
9500000000.0,"Nhà mặt phố, mặt tiền",38.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,3.4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường Cầu Kiệu,313430000.0
2300000000.0,"Nhà ngõ, hẻm",10.0,Đã có sổ,1.0,1.0,2.0,Nội thất đầy đủ,Nhà nở hậu,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Đức Nhuận,179630000.0
6875000000.0,"Nhà ngõ, hẻm",34.0,Đã có sổ,4.0,5.0,5.0,Nội thất đầy đủ,Thông thường,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phường Cầu Kiệu,214060000.0
9999000000.0,"Nhà ngõ, hẻm",52.0,Đã có sổ,3.0,3.0,4.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,Phường Phú Nhuận,185140000.0
7600000000.0,"Nhà ngõ, hẻm",41.0,Đã có sổ,1.0,2.0,3.0,Hoàn thiện cơ bản,Thông thường,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,214060000.0
2800000000.0,"Nhà ngõ, hẻm",30.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Phường Phú Nhuận,204550000.0
10500000000.0,"Nhà ngõ, hẻm",58.4,Đã có sổ,4.0,6.0,3.0,Không rõ,Thông thường,3.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,148750000.0
7000000000.0,"Nhà ngõ, hẻm",34.0,Đã có sổ,4.0,3.0,3.0,Không rõ,Hẻm xe hơi,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,147760000.0
8500000000.0,"Nhà ngõ, hẻm",51.1,Đã có sổ,3.0,3.0,2.0,Hoàn thiện cơ bản,Thông thường,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,150680000.0
10690000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,5.0,3.0,3.0,Không rõ,Thông thường,3.6,0,1,0,0,0,0,1,0,1,1,0,0,1,0,Phường Cầu Kiệu,174710000.0
12500000000.0,"Nhà ngõ, hẻm",90.0,Đã có sổ,3.0,2.0,2.0,Không rõ,Hẻm xe hơi,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Đức Nhuận,130639999.99999999
25000000000.0,"Nhà ngõ, hẻm",178.0,Đã có sổ,4.0,3.0,4.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Đức Nhuận,214060000.0
7350000000.0,"Nhà ngõ, hẻm",35.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Thông thường,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,233330000.0
5100000000.0,"Nhà ngõ, hẻm",30.6,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Nhà nở hậu,3.46,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường Đức Nhuận,199600000.0
9900000000.0,"Nhà ngõ, hẻm",38.0,Đã có sổ,3.0,3.0,3.0,Nội thất cao cấp,Hẻm xe hơi,6.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,Phường Phú Nhuận,153730000.0
9480000000.0,"Nhà mặt phố, mặt tiền",43.0,Đã có sổ,6.0,6.0,4.0,Nội thất cao cấp,Hẻm xe hơi,4.3,1,0,0,1,0,0,1,1,0,0,0,0,0,0,Phường Đức Nhuận,178910000.0
3600000000.0,"Nhà ngõ, hẻm",15.0,Đã có sổ,2.0,3.0,2.0,Không rõ,Thông thường,4.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Phường Cầu Kiệu,168750000.0
5750000000.0,"Nhà ngõ, hẻm",24.0,Đã có sổ,2.0,3.0,3.0,Nội thất đầy đủ,Hiện trạng khác,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,181250000.0
5750000000.0,"Nhà ngõ, hẻm",20.0,Chưa xác định,2.0,3.0,3.0,Không rõ,Thông thường,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,214060000.0
9990000000.0,"Nhà ngõ, hẻm",65.0,Đã có sổ,6.0,5.0,4.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Đức Nhuận,126800000.0
11700000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,5.0,3.0,3.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Phường Cầu Kiệu,177750000.0
7980000000.0,"Nhà ngõ, hẻm",31.0,Đã có sổ,4.0,3.0,4.0,Nội thất đầy đủ,Thông thường,3.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Cầu Kiệu,246190000.0
10800000000.0,"Nhà ngõ, hẻm",56.0,Đã có sổ,9.0,6.0,5.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,186920000.0
7990000000.0,"Nhà ngõ, hẻm",45.0,Đã có sổ,8.0,6.0,5.0,Nội thất đầy đủ,Hẻm xe hơi,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,214060000.0
8750000000.0,"Nhà ngõ, hẻm",56.0,Đã có sổ,7.0,6.0,5.0,Nội thất đầy đủ,Hẻm xe hơi,3.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Cầu Kiệu,179170000.0
25200000000.0,"Nhà mặt phố, mặt tiền",64.0,Đã có sổ,5.0,4.0,4.0,Hoàn thiện cơ bản,Thông thường,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,309610000.0
13900000000.0,"Nhà ngõ, hẻm",146.0,Đã có sổ,1.0,1.0,1.0,Nội thất đầy đủ,Hẻm xe hơi,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Cầu Kiệu,196900000.0
6600000000.0,"Nhà ngõ, hẻm",40.0,Đã có sổ,2.0,2.0,3.0,Không rõ,Hẻm xe hơi,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,214060000.0
7900000000.0,"Nhà ngõ, hẻm",28.0,Đã có sổ,3.0,4.0,3.0,Nội thất đầy đủ,Thông thường,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Đức Nhuận,190350000.0
6900000000.0,"Nhà ngõ, hẻm",32.0,Đã có sổ,3.0,3.0,3.0,Không rõ,Hẻm xe hơi,3.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phường Phú Nhuận,204550000.0
20000000000.0,"Nhà ngõ, hẻm",100.0,Đã có sổ,4.0,4.0,4.0,Không rõ,Thông thường,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Đức Nhuận,130639999.99999999
7200000000.0,"Nhà ngõ, hẻm",36.0,Đã có sổ,5.0,5.0,3.0,Không rõ,Thông thường,4.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Phường Phú Nhuận,185140000.0
8480000000.0,"Nhà ngõ, hẻm",34.0,Đã có sổ,6.0,6.0,4.0,Nội thất cao cấp,Thông thường,4.0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,Phường Đức Nhuận,230140000.0
9500000000.0,"Nhà ngõ, hẻm",68.8,Đã có sổ,4.0,3.0,3.0,Nội thất đầy đủ,Nhà nở hậu,5.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,Phường Cầu Kiệu,168750000.0
9550000000.0,"Nhà ngõ, hẻm",45.0,Đã có sổ,2.0,2.0,3.0,Không rõ,Thông thường,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,179170000.0
4200000000.0,"Nhà ngõ, hẻm",26.0,Đã có sổ,1.0,2.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,233330000.0
7000000000.0,"Nhà ngõ, hẻm",48.0,Đã có sổ,4.0,4.0,3.0,Nội thất cao cấp,Hẻm xe hơi,3.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,179170000.0
6950000000.0,"Nhà ngõ, hẻm",34.0,Đã có sổ,4.0,5.0,5.0,Nội thất đầy đủ,Thông thường,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường Cầu Kiệu,214060000.0
10590000000.0,"Nhà ngõ, hẻm",58.0,Đã có sổ,5.0,4.0,4.0,Nội thất đầy đủ,Hẻm xe hơi,4.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Đức Nhuận,168340000.0
4700000000.0,"Nhà ngõ, hẻm",26.0,Đã có sổ,5.0,3.0,5.0,Nội thất đầy đủ,Nhà nở hậu,3.2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Phường Phú Nhuận,153730000.0
7600000000.0,"Nhà ngõ, hẻm",41.0,Đã có sổ,5.0,5.0,4.0,Nội thất đầy đủ,Nhà nát,2.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Đức Nhuận,191280000.0
6950000000.0,"Nhà ngõ, hẻm",34.0,Đã có sổ,5.0,4.0,5.0,Nội thất cao cấp,Hẻm xe hơi,3.5,0,0,0,1,0,0,1,1,1,1,1,0,0,0,Phường Đức Nhuận,126670000.0
14100000000.0,"Nhà ngõ, hẻm",68.0,Đã có sổ,7.0,4.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Phường Đức Nhuận,211880000.0
4600000000.0,"Nhà ngõ, hẻm",34.0,Đã có sổ,4.0,5.0,2.0,Nội thất đầy đủ,Thông thường,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Phường Cầu Kiệu,174710000.0
6300000000.0,"Nhà ngõ, hẻm",53.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Hẻm xe hơi,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,150680000.0
6850000000.0,"Nhà ngõ, hẻm",31.0,Đã có sổ,3.0,3.0,4.0,Nội thất đầy đủ,Thông thường,2.8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Phường Đức Nhuận,126800000.0
6500000000.0,"Nhà ngõ, hẻm",54.0,Đang chờ sổ,3.0,4.0,4.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Đức Nhuận,190350000.0
7980000000.0,"Nhà ngõ, hẻm",38.0,Đã có sổ,4.0,4.0,5.0,Không rõ,Hẻm xe hơi,3.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Phường Cầu Kiệu,246190000.0
8850000000.0,"Nhà ngõ, hẻm",41.2,Đã có sổ,5.0,3.0,4.0,Không rõ,Thông thường,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Phường Cầu Kiệu,183170000.0
6500000000.0,"Nhà ngõ, hẻm",54.0,Đã có sổ,3.0,3.0,2.0,Không rõ,Nhà nở hậu,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Đức Nhuận,190350000.0
7250000000.0,"Nhà ngõ, hẻm",31.5,Đã có sổ,5.0,4.0,3.0,Nội thất cao cấp,Thông thường,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Đức Nhuận,126670000.0
4500000000.0,"Nhà ngõ, hẻm",26.0,Chưa xác định,2.0,2.0,2.0,Không rõ,Thông thường,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,151960000.0
10500000000.0,"Nhà ngõ, hẻm",60.0,Đã có sổ,6.0,6.0,5.0,Nội thất cao cấp,Hẻm xe hơi,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Phường Cầu Kiệu,199550000.0
9700000000.0,"Nhà ngõ, hẻm",60.0,Chưa xác định,4.0,4.0,4.0,Không rõ,Hẻm xe hơi,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,153040000.0
3000000000.0,"Nhà ngõ, hẻm",25.0,Đã có sổ,1.0,1.0,2.0,Nội thất đầy đủ,Thông thường,4.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,Phường Đức Nhuận,126670000.0
4500000000.0,"Nhà ngõ, hẻm",32.0,Đã có sổ,2.0,2.0,2.0,Nội thất đầy đủ,Thông thường,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,177750000.0
13800000000.0,"Nhà ngõ, hẻm",44.0,Đã có sổ,4.0,4.0,4.0,Không rõ,Hẻm xe hơi,4.0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,Phường Đức Nhuận,209930000.0
7980000000.0,"Nhà ngõ, hẻm",31.0,Đã có sổ,4.0,3.0,4.0,Nội thất cao cấp,Hẻm xe hơi,3.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,246190000.0
7100000000.0,"Nhà ngõ, hẻm",41.0,Đã có sổ,2.0,3.0,2.0,Không rõ,Thông thường,4.1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Phường Cầu Kiệu,214060000.0
9990000000.0,"Nhà ngõ, hẻm",52.0,Đã có sổ,4.0,3.0,4.0,Nội thất đầy đủ,Thông thường,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Phường Phú Nhuận,185140000.0
4390000000.0,"Nhà ngõ, hẻm",20.0,Đã có sổ,2.0,3.0,3.0,Không rõ,Thông thường,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Phường Cầu Kiệu,246190000.0
5100000000.0,"Nhà ngõ, hẻm",28.0,Đã có sổ,2.0,3.0,3.0,Nội thất đầy đủ,Hẻm xe hơi,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Phường Phú Nhuận,186380000.0
10700000000.0,"Nhà ngõ, hẻm",50.0,Đã có sổ,4.0,5.0,3.0,Không rõ,Hiện trạng khác,4.0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,Phường Cầu Kiệu,186920000.0
